,Country,Product,Month,Reference,Proposal,Error
2606,Brazil,CleanSmile Floss Picks,Mar2004,0,0.0,0.0
2607,Brazil,CleanSmile Floss Picks,Apr2004,0,0.0,0.0
2608,Brazil,CleanSmile Floss Picks,May2004,0,0.0,0.0
2609,Brazil,CleanSmile Floss Picks,Jun2004,0,0.0,0.0
2610,Brazil,CleanSmile Floss Picks,Jul2004,0,0.0,0.0
2611,Brazil,CleanSmile Floss Picks,Aug2004,0,0.0,0.0
2612,Brazil,CleanSmile Floss Picks,Sep2004,0,0.0,0.0
2613,Brazil,CleanSmile Floss Picks,Oct2004,0,0.0,0.0
2614,Brazil,CleanSmile Floss Picks,Nov2004,0,0.0,0.0
2615,Brazil,CleanSmile Floss Picks,Dec2004,0,0.0,0.0
2616,Brazil,FreshFix Mouthwash,Jan2004,0,0.0,0.0
2617,Brazil,FreshFix Mouthwash,Feb2004,0,0.0,0.0
2618,Brazil,FreshFix Mouthwash,Mar2004,0,0.0,0.0
2619,Brazil,FreshFix Mouthwash,Apr2004,0,0.0,0.0
2620,Brazil,FreshFix Mouthwash,May2004,0,0.0,0.0
2621,Brazil,FreshFix Mouthwash,Jun2004,0,0.0,0.0
2622,Brazil,FreshFix Mouthwash,Jul2004,0,0.0,0.0
2623,Brazil,FreshFix Mouthwash,Aug2004,0,0.0,0.0
2624,Brazil,FreshFix Mouthwash,Sep2004,0,0.0,0.0
2625,Brazil,FreshFix Mouthwash,Oct2004,0,0.0,0.0
2626,Brazil,FreshFix Mouthwash,Nov2004,0,0.0,0.0
2627,Brazil,FreshFix Mouthwash,Dec2004,0,0.0,0.0
2628,Brazil,SparklingGlow Toothpaste,Jan2004,1544,1544.0,0.0
2629,Brazil,SparklingGlow Toothpaste,Feb2004,1501,1501.0,0.0
2630,Brazil,SparklingGlow Toothpaste,Mar2004,1380,1380.0,0.0
2631,Brazil,SparklingGlow Toothpaste,Apr2004,1464,1464.0,0.0
2632,Brazil,SparklingGlow Toothpaste,May2004,1540,1540.0,0.0
2633,Brazil,SparklingGlow Toothpaste,Jun2004,1290,1290.0,0.0
2634,Brazil,SparklingGlow Toothpaste,Jul2004,1381,1381.0,0.0
2635,Brazil,SparklingGlow Toothpaste,Aug2004,1402,1402.0,0.0
2636,Brazil,SparklingGlow Toothpaste,Sep2004,1440,1440.0,0.0
2637,Brazil,SparklingGlow Toothpaste,Oct2004,1380,1380.0,0.0
2638,Brazil,SparklingGlow Toothpaste,Nov2004,1450,1450.0,0.0
2639,Brazil,SparklingGlow Toothpaste,Dec2004,1494,1494.0,0.0
2640,Brazil,Purezza Body Wash,Jan2004,1438,1438.0,0.0
2641,Brazil,Purezza Body Wash,Feb2004,1260,1260.0,0.0
2642,Brazil,Purezza Body Wash,Mar2004,1391,1391.0,0.0
2643,Brazil,Purezza Body Wash,Apr2004,1303,1303.0,0.0
2644,Brazil,Purezza Body Wash,May2004,1157,1157.0,0.0
2645,Brazil,Purezza Body Wash,Jun2004,1260,1260.0,0.0
2646,Brazil,Purezza Body Wash,Jul2004,1232,1232.0,0.0
2647,Brazil,Purezza Body Wash,Aug2004,1296,1296.0,0.0
2648,Brazil,Purezza Body Wash,Sep2004,1222,1222.0,0.0
2649,Brazil,Purezza Body Wash,Oct2004,1214,1214.0,0.0
2650,Brazil,Purezza Body Wash,Nov2004,1283,1283.0,0.0
2651,Brazil,Purezza Body Wash,Dec2004,1334,1334.0,0.0
2652,Brazil,SkinSational Moisturizer,Jan2004,0,0.0,0.0
2653,Brazil,SkinSational Moisturizer,Feb2004,0,0.0,0.0
2654,Brazil,SkinSational Moisturizer,Mar2004,0,0.0,0.0
2655,Brazil,SkinSational Moisturizer,Apr2004,0,0.0,0.0
2656,Brazil,SkinSational Moisturizer,May2004,0,0.0,0.0
2657,Brazil,SkinSational Moisturizer,Jun2004,0,0.0,0.0
2658,Brazil,SkinSational Moisturizer,Jul2004,0,0.0,0.0
2659,Brazil,SkinSational Moisturizer,Aug2004,0,0.0,0.0
2660,Brazil,SkinSational Moisturizer,Sep2004,0,0.0,0.0
2661,Brazil,SkinSational Moisturizer,Oct2004,0,0.0,0.0
2662,Brazil,SkinSational Moisturizer,Nov2004,0,0.0,0.0
2663,Brazil,SkinSational Moisturizer,Dec2004,0,0.0,0.0
2664,Brazil,SoftStep Shaving Cream,Jan2004,1558,1558.0,0.0
2665,Brazil,SoftStep Shaving Cream,Feb2004,1377,1377.0,0.0
2666,Brazil,SoftStep Shaving Cream,Mar2004,1306,441.0,572.9134762633997
2667,Brazil,SoftStep Shaving Cream,Apr2004,1454,1454.0,0.0
2668,Brazil,SoftStep Shaving Cream,May2004,1368,1368.0,0.0
2669,Brazil,SoftStep Shaving Cream,Jun2004,1545,1545.0,0.0
2670,Brazil,SoftStep Shaving Cream,Jul2004,1483,1483.0,0.0
2671,Brazil,SoftStep Shaving Cream,Aug2004,1454,1454.0,0.0
2672,Brazil,SoftStep Shaving Cream,Sep2004,1447,412.0,740.3075328265377
2673,Brazil,SoftStep Shaving Cream,Oct2004,1515,1514.0,0.0006600660066006601
2674,Brazil,SoftStep Shaving Cream,Nov2004,1510,1510.0,0.0
2675,Brazil,SoftStep Shaving Cream,Dec2004,1429,1429.0,0.0
2676,Brazil,GentleGlow Face Lotion,Jan2004,628,0.0,628.0
2677,Brazil,GentleGlow Face Lotion,Feb2004,803,0.0,803.0
2678,Brazil,GentleGlow Face Lotion,Mar2004,905,0.0,905.0
2679,Brazil,GentleGlow Face Lotion,Apr2004,860,0.0,860.0
2680,Brazil,GentleGlow Face Lotion,May2004,796,0.0,796.0
2681,Brazil,GentleGlow Face Lotion,Jun2004,712,0.0,712.0
2682,Brazil,GentleGlow Face Lotion,Jul2004,704,0.0,704.0
2683,Brazil,GentleGlow Face Lotion,Aug2004,751,0.0,751.0
2684,Brazil,GentleGlow Face Lotion,Sep2004,752,0.0,752.0
2685,Brazil,GentleGlow Face Lotion,Oct2004,847,0.0,847.0
2686,Brazil,GentleGlow Face Lotion,Nov2004,832,0.0,832.0
2687,Brazil,GentleGlow Face Lotion,Dec2004,752,0.0,752.0
2688,Brazil,HydraHydrate Hand Cream,Jan2004,0,0.0,0.0
2689,Brazil,HydraHydrate Hand Cream,Feb2004,0,0.0,0.0
2690,Brazil,HydraHydrate Hand Cream,Mar2004,0,0.0,0.0
2691,Brazil,HydraHydrate Hand Cream,Apr2004,0,0.0,0.0
2692,Brazil,HydraHydrate Hand Cream,May2004,0,0.0,0.0
2693,Brazil,HydraHydrate Hand Cream,Jun2004,0,0.0,0.0
2694,Brazil,HydraHydrate Hand Cream,Jul2004,0,0.0,0.0
2695,Brazil,HydraHydrate Hand Cream,Aug2004,0,0.0,0.0
2696,Brazil,HydraHydrate Hand Cream,Sep2004,0,0.0,0.0
2697,Brazil,HydraHydrate Hand Cream,Oct2004,0,0.0,0.0
2698,Brazil,HydraHydrate Hand Cream,Nov2004,0,0.0,0.0
2699,Brazil,HydraHydrate Hand Cream,Dec2004,0,0.0,0.0
2700,Brazil,SilkSmooth Exfoliating Scrub,Jan2004,1524,1524.0,0.0
2701,Brazil,SilkSmooth Exfoliating Scrub,Feb2004,1533,1533.0,0.0
2702,Brazil,SilkSmooth Exfoliating Scrub,Mar2004,1647,1647.0,0.0
2703,Brazil,SilkSmooth Exfoliating Scrub,Apr2004,1603,1603.0,0.0
2704,Brazil,SilkSmooth Exfoliating Scrub,May2004,1356,486.0,558.1858407079646
2705,Brazil,SilkSmooth Exfoliating Scrub,Jun2004,1540,1540.0,0.0
2706,Brazil,SilkSmooth Exfoliating Scrub,Jul2004,1532,1532.0,0.0
2707,Brazil,SilkSmooth Exfoliating Scrub,Aug2004,1595,1595.0,0.0
2708,Brazil,SilkSmooth Exfoliating Scrub,Sep2004,1418,1418.0,0.0
2709,Brazil,SilkSmooth Exfoliating Scrub,Oct2004,1458,1458.0,0.0
2710,Brazil,SilkSmooth Exfoliating Scrub,Nov2004,1577,1577.0,0.0
2711,Brazil,SilkSmooth Exfoliating Scrub,Dec2004,1492,1492.0,0.0
2712,Brazil,CleanSkin Acne Treatment,Jan2004,0,0.0,0.0
2713,Brazil,CleanSkin Acne Treatment,Feb2004,0,0.0,0.0
2714,Brazil,CleanSkin Acne Treatment,Mar2004,0,0.0,0.0
2715,Brazil,CleanSkin Acne Treatment,Apr2004,0,0.0,0.0
2716,Brazil,CleanSkin Acne Treatment,May2004,0,0.0,0.0
2717,Brazil,CleanSkin Acne Treatment,Jun2004,0,0.0,0.0
2718,Brazil,CleanSkin Acne Treatment,Jul2004,0,0.0,0.0
2719,Brazil,CleanSkin Acne Treatment,Aug2004,0,0.0,0.0
2720,Brazil,CleanSkin Acne Treatment,Sep2004,0,0.0,0.0
2721,Brazil,CleanSkin Acne Treatment,Oct2004,0,0.0,0.0
2722,Brazil,CleanSkin Acne Treatment,Nov2004,0,0.0,0.0
2723,Brazil,CleanSkin Acne Treatment,Dec2004,0,0.0,0.0
2724,Brazil,SunShield SPF 50 Lotion,Jan2004,1474,303.0,930.2856173677069
2725,Brazil,SunShield SPF 50 Lotion,Feb2004,1407,1407.0,0.0
2726,Brazil,SunShield SPF 50 Lotion,Mar2004,1524,1524.0,0.0
2727,Brazil,SunShield SPF 50 Lotion,Apr2004,1488,1488.0,0.0
2728,Brazil,SunShield SPF 50 Lotion,May2004,1469,1469.0,0.0
2729,Brazil,SunShield SPF 50 Lotion,Jun2004,1518,1518.0,0.0
2730,Brazil,SunShield SPF 50 Lotion,Jul2004,1443,1443.0,0.0
2731,Brazil,SunShield SPF 50 Lotion,Aug2004,1365,1365.0,0.0
2732,Brazil,SunShield SPF 50 Lotion,Sep2004,1361,1361.0,0.0
2733,Brazil,SunShield SPF 50 Lotion,Oct2004,1569,1569.0,0.0
2734,Brazil,SunShield SPF 50 Lotion,Nov2004,1484,1484.0,0.0
2735,Brazil,SunShield SPF 50 Lotion,Dec2004,1492,1492.0,0.0
2736,Brazil,Refreshing Rose Body Oil,Jan2004,0,0.0,0.0
2737,Brazil,Refreshing Rose Body Oil,Feb2004,0,0.0,0.0
2738,Brazil,Refreshing Rose Body Oil,Mar2004,0,0.0,0.0
2739,Brazil,Refreshing Rose Body Oil,Apr2004,0,0.0,0.0
2740,Brazil,Refreshing Rose Body Oil,May2004,0,0.0,0.0
2741,Brazil,Refreshing Rose Body Oil,Jun2004,0,0.0,0.0
2742,Brazil,Refreshing Rose Body Oil,Jul2004,0,0.0,0.0
2743,Brazil,Refreshing Rose Body Oil,Aug2004,0,0.0,0.0
2744,Brazil,Refreshing Rose Body Oil,Sep2004,0,0.0,0.0
2745,Brazil,Refreshing Rose Body Oil,Oct2004,0,0.0,0.0
2746,Brazil,Refreshing Rose Body Oil,Nov2004,0,0.0,0.0
2747,Brazil,Refreshing Rose Body Oil,Dec2004,0,0.0,0.0
2748,Brazil,Calming Creme Relaxant Bath,Jan2004,859,859.0,0.0
2749,Brazil,Calming Creme Relaxant Bath,Feb2004,899,899.0,0.0
2750,Brazil,Calming Creme Relaxant Bath,Mar2004,892,892.0,0.0
2751,Brazil,Calming Creme Relaxant Bath,Apr2004,859,859.0,0.0
2752,Brazil,Calming Creme Relaxant Bath,May2004,801,0.0,801.0
2753,Brazil,Calming Creme Relaxant Bath,Jun2004,765,0.0,765.0
2754,Brazil,Calming Creme Relaxant Bath,Jul2004,884,0.0,884.0
2755,Brazil,Calming Creme Relaxant Bath,Aug2004,888,888.0,0.0
2756,Brazil,Calming Creme Relaxant Bath,Sep2004,886,886.0,0.0
2757,Brazil,Calming Creme Relaxant Bath,Oct2004,808,0.0,808.0
2758,Brazil,Calming Creme Relaxant Bath,Nov2004,865,865.0,0.0
2759,Brazil,Calming Creme Relaxant Bath,Dec2004,849,849.0,0.0
2760,Brazil,Brightening Body Wash,Jan2004,1670,1670.0,0.0
2761,Brazil,Brightening Body Wash,Feb2004,1692,1692.0,0.0
2762,Brazil,Brightening Body Wash,Mar2004,1781,1647.0,10.08197641774284
2763,Brazil,Brightening Body Wash,Apr2004,1691,350.0,1063.44234180958
2764,Brazil,Brightening Body Wash,May2004,1632,1632.0,0.0
2765,Brazil,Brightening Body Wash,Jun2004,1854,1854.0,0.0
2766,Brazil,Brightening Body Wash,Jul2004,1615,45.0,1526.2538699690404
2767,Brazil,Brightening Body Wash,Aug2004,1665,1665.0,0.0
2768,Brazil,Brightening Body Wash,Sep2004,1611,1611.0,0.0
2769,Brazil,Brightening Body Wash,Oct2004,1697,1697.0,0.0
2770,Brazil,Brightening Body Wash,Nov2004,1718,1718.0,0.0
2771,Brazil,Brightening Body Wash,Dec2004,1723,1723.0,0.0
2772,Brazil,SmoothOperator Shaving Gel,Jan2004,500,0.0,500.0
2773,Brazil,SmoothOperator Shaving Gel,Feb2004,487,0.0,487.0
2774,Brazil,SmoothOperator Shaving Gel,Mar2004,533,0.0,533.0
2775,Brazil,SmoothOperator Shaving Gel,Apr2004,571,0.0,571.0
2776,Brazil,SmoothOperator Shaving Gel,May2004,486,0.0,486.0
2777,Brazil,SmoothOperator Shaving Gel,Jun2004,548,0.0,548.0
2778,Brazil,SmoothOperator Shaving Gel,Jul2004,522,0.0,522.0
2779,Brazil,SmoothOperator Shaving Gel,Aug2004,516,0.0,516.0
2780,Brazil,SmoothOperator Shaving Gel,Sep2004,537,0.0,537.0
2781,Brazil,SmoothOperator Shaving Gel,Oct2004,504,0.0,504.0
2782,Brazil,SmoothOperator Shaving Gel,Nov2004,460,0.0,460.0
2783,Brazil,SmoothOperator Shaving Gel,Dec2004,532,0.0,532.0
2784,Brazil,RadiantRose Face Mask,Jan2004,907,907.0,0.0
2785,Brazil,RadiantRose Face Mask,Feb2004,1046,1046.0,0.0
2786,Brazil,RadiantRose Face Mask,Mar2004,962,341.0,400.8742203742204
2787,Brazil,RadiantRose Face Mask,Apr2004,949,303.0,439.74288724973655
2788,Brazil,RadiantRose Face Mask,May2004,991,991.0,0.0
2789,Brazil,RadiantRose Face Mask,Jun2004,999,361.0,407.4514514514515
2790,Brazil,RadiantRose Face Mask,Jul2004,1059,594.0,204.17847025495752
2791,Brazil,RadiantRose Face Mask,Aug2004,1064,1064.0,0.0
2792,Brazil,RadiantRose Face Mask,Sep2004,1085,1085.0,0.0
2793,Brazil,RadiantRose Face Mask,Oct2004,1036,1036.0,0.0
2794,Brazil,RadiantRose Face Mask,Nov2004,1033,1033.0,0.0
2795,Brazil,RadiantRose Face Mask,Dec2004,995,995.0,0.0
2796,Brazil,SoothingSerenity Hand Sanitizer,Jan2004,0,0.0,0.0
2797,Brazil,SoothingSerenity Hand Sanitizer,Feb2004,0,0.0,0.0
2798,Brazil,SoothingSerenity Hand Sanitizer,Mar2004,0,0.0,0.0
2799,Brazil,SoothingSerenity Hand Sanitizer,Apr2004,0,0.0,0.0
2800,Brazil,SoothingSerenity Hand Sanitizer,May2004,0,0.0,0.0
2801,Brazil,SoothingSerenity Hand Sanitizer,Jun2004,0,0.0,0.0
2802,Brazil,SoothingSerenity Hand Sanitizer,Jul2004,0,0.0,0.0
2803,Brazil,SoothingSerenity Hand Sanitizer,Aug2004,0,0.0,0.0
2804,Brazil,SoothingSerenity Hand Sanitizer,Sep2004,0,0.0,0.0
2805,Brazil,SoothingSerenity Hand Sanitizer,Oct2004,0,0.0,0.0
2806,Brazil,SoothingSerenity Hand Sanitizer,Nov2004,0,0.0,0.0
2807,Brazil,SoothingSerenity Hand Sanitizer,Dec2004,0,0.0,0.0
2808,Brazil,GentleGlow Face Cleanser,Jan2004,1106,1106.0,0.0
2809,Brazil,GentleGlow Face Cleanser,Feb2004,1116,1116.0,0.0
2810,Brazil,GentleGlow Face Cleanser,Mar2004,877,877.0,0.0
2811,Brazil,GentleGlow Face Cleanser,Apr2004,1018,1018.0,0.0
2812,Brazil,GentleGlow Face Cleanser,May2004,1023,1023.0,0.0
2813,Brazil,GentleGlow Face Cleanser,Jun2004,1068,1068.0,0.0
2814,Brazil,GentleGlow Face Cleanser,Jul2004,1127,1127.0,0.0
2815,Brazil,GentleGlow Face Cleanser,Aug2004,1022,1022.0,0.0
2816,Brazil,GentleGlow Face Cleanser,Sep2004,1051,1051.0,0.0
2817,Brazil,GentleGlow Face Cleanser,Oct2004,991,991.0,0.0
2818,Brazil,GentleGlow Face Cleanser,Nov2004,961,961.0,0.0
2819,Brazil,GentleGlow Face Cleanser,Dec2004,957,957.0,0.0
2820,Brazil,PurePore Toner,Jan2004,797,0.0,797.0
2821,Brazil,PurePore Toner,Feb2004,778,0.0,778.0
2822,Brazil,PurePore Toner,Mar2004,682,682.0,0.0
2823,Brazil,PurePore Toner,Apr2004,816,816.0,0.0
2824,Brazil,PurePore Toner,May2004,834,834.0,0.0
2825,Brazil,PurePore Toner,Jun2004,768,768.0,0.0
2826,Brazil,PurePore Toner,Jul2004,880,880.0,0.0
2827,Brazil,PurePore Toner,Aug2004,801,0.0,801.0
2828,Brazil,PurePore Toner,Sep2004,686,0.0,686.0
2829,Brazil,PurePore Toner,Oct2004,826,826.0,0.0
2830,Brazil,PurePore Toner,Nov2004,844,0.0,844.0
2831,Brazil,PurePore Toner,Dec2004,819,819.0,0.0
2832,Brazil,SilkySkin Moisturizing Cream,Jan2004,0,0.0,0.0
2833,Brazil,SilkySkin Moisturizing Cream,Feb2004,0,0.0,0.0
2834,Brazil,SilkySkin Moisturizing Cream,Mar2004,0,0.0,0.0
2835,Brazil,SilkySkin Moisturizing Cream,Apr2004,0,0.0,0.0
2836,Brazil,SilkySkin Moisturizing Cream,May2004,0,0.0,0.0
2837,Brazil,SilkySkin Moisturizing Cream,Jun2004,0,0.0,0.0
2838,Brazil,SilkySkin Moisturizing Cream,Jul2004,0,0.0,0.0
2839,Brazil,SilkySkin Moisturizing Cream,Aug2004,0,0.0,0.0
2840,Brazil,SilkySkin Moisturizing Cream,Sep2004,0,0.0,0.0
2841,Brazil,SilkySkin Moisturizing Cream,Oct2004,0,0.0,0.0
2842,Brazil,SilkySkin Moisturizing Cream,Nov2004,0,0.0,0.0
2843,Brazil,SilkySkin Moisturizing Cream,Dec2004,0,0.0,0.0
2844,Brazil,MorningMist Deodorant,Jan2004,1420,1420.0,0.0
2845,Brazil,MorningMist Deodorant,Feb2004,1407,1407.0,0.0
2846,Brazil,MorningMist Deodorant,Mar2004,1550,1550.0,0.0
2847,Brazil,MorningMist Deodorant,Apr2004,1363,1363.0,0.0
2848,Brazil,MorningMist Deodorant,May2004,1399,1399.0,0.0
2849,Brazil,MorningMist Deodorant,Jun2004,1329,1329.0,0.0
2850,Brazil,MorningMist Deodorant,Jul2004,1372,1372.0,0.0
2851,Brazil,MorningMist Deodorant,Aug2004,1367,1367.0,0.0
2852,Brazil,MorningMist Deodorant,Sep2004,1427,1427.0,0.0
2853,Brazil,MorningMist Deodorant,Oct2004,1516,1516.0,0.0
2854,Brazil,MorningMist Deodorant,Nov2004,1448,1448.0,0.0
2855,Brazil,MorningMist Deodorant,Dec2004,1370,1370.0,0.0
2856,Brazil,Hydrating Honey Body Lotion,Jan2004,1051,1051.0,0.0
2857,Brazil,Hydrating Honey Body Lotion,Feb2004,1042,1042.0,0.0
2858,Brazil,Hydrating Honey Body Lotion,Mar2004,1167,1167.0,0.0
2859,Brazil,Hydrating Honey Body Lotion,Apr2004,1056,1056.0,0.0
2860,Brazil,Hydrating Honey Body Lotion,May2004,1040,1040.0,0.0
2861,Brazil,Hydrating Honey Body Lotion,Jun2004,1086,1086.0,0.0
2862,Brazil,Hydrating Honey Body Lotion,Jul2004,1060,1060.0,0.0
2863,Brazil,Hydrating Honey Body Lotion,Aug2004,1080,1080.0,0.0
2864,Brazil,Hydrating Honey Body Lotion,Sep2004,1015,1015.0,0.0
2865,Brazil,Hydrating Honey Body Lotion,Oct2004,1120,1120.0,0.0
2866,Brazil,Hydrating Honey Body Lotion,Nov2004,1100,857.0,53.68090909090909
2867,Brazil,Hydrating Honey Body Lotion,Dec2004,1074,1074.0,0.0
2868,Brazil,Exfoliating Essentials Scrub,Jan2004,0,0.0,0.0
2869,Brazil,Exfoliating Essentials Scrub,Feb2004,0,0.0,0.0
2870,Brazil,Exfoliating Essentials Scrub,Mar2004,0,0.0,0.0
2871,Brazil,Exfoliating Essentials Scrub,Apr2004,0,0.0,0.0
2872,Brazil,Exfoliating Essentials Scrub,May2004,0,0.0,0.0
2873,Brazil,Exfoliating Essentials Scrub,Jun2004,0,0.0,0.0
2874,Brazil,Exfoliating Essentials Scrub,Jul2004,0,0.0,0.0
2875,Brazil,Exfoliating Essentials Scrub,Aug2004,0,0.0,0.0
2876,Brazil,Exfoliating Essentials Scrub,Sep2004,0,0.0,0.0
2877,Brazil,Exfoliating Essentials Scrub,Oct2004,0,0.0,0.0
2878,Brazil,Exfoliating Essentials Scrub,Nov2004,0,0.0,0.0
2879,Brazil,Exfoliating Essentials Scrub,Dec2004,0,0.0,0.0
2880,Brazil,FreshFusion Detergent,Jan2004,1427,1427.0,0.0
2881,Brazil,FreshFusion Detergent,Feb2004,1355,29.0,1297.620664206642
2882,Brazil,FreshFusion Detergent,Mar2004,1460,1460.0,0.0
2883,Brazil,FreshFusion Detergent,Apr2004,1360,1360.0,0.0
2884,Brazil,FreshFusion Detergent,May2004,1471,1471.0,0.0
2885,Brazil,FreshFusion Detergent,Jun2004,1219,1219.0,0.0
2886,Brazil,FreshFusion Detergent,Jul2004,1369,1093.0,55.643535427319215
2887,Brazil,FreshFusion Detergent,Aug2004,1475,1475.0,0.0
2888,Brazil,FreshFusion Detergent,Sep2004,1356,1356.0,0.0
2889,Brazil,FreshFusion Detergent,Oct2004,1406,1406.0,0.0
2890,Brazil,FreshFusion Detergent,Nov2004,1256,1256.0,0.0
2891,Brazil,FreshFusion Detergent,Dec2004,1331,1331.0,0.0
2892,Brazil,CleanSlate Stain Remover,Jan2004,0,0.0,0.0
2893,Brazil,CleanSlate Stain Remover,Feb2004,0,0.0,0.0
2894,Brazil,CleanSlate Stain Remover,Mar2004,0,0.0,0.0
2895,Brazil,CleanSlate Stain Remover,Apr2004,0,0.0,0.0
2896,Brazil,CleanSlate Stain Remover,May2004,0,0.0,0.0
2897,Brazil,CleanSlate Stain Remover,Jun2004,0,0.0,0.0
2898,Brazil,CleanSlate Stain Remover,Jul2004,0,0.0,0.0
2899,Brazil,CleanSlate Stain Remover,Aug2004,0,0.0,0.0
2900,Brazil,CleanSlate Stain Remover,Sep2004,0,0.0,0.0
2901,Brazil,CleanSlate Stain Remover,Oct2004,0,0.0,0.0
2902,Brazil,CleanSlate Stain Remover,Nov2004,0,0.0,0.0
2903,Brazil,CleanSlate Stain Remover,Dec2004,0,0.0,0.0
2904,Brazil,SoothingSoft Fabric Softener,Jan2004,1884,1884.0,0.0
2905,Brazil,SoothingSoft Fabric Softener,Feb2004,1887,1887.0,0.0
2906,Brazil,SoothingSoft Fabric Softener,Mar2004,1609,1609.0,0.0
2907,Brazil,SoothingSoft Fabric Softener,Apr2004,1822,1822.0,0.0
2908,Brazil,SoothingSoft Fabric Softener,May2004,1701,1701.0,0.0
2909,Brazil,SoothingSoft Fabric Softener,Jun2004,1924,1071.0,378.17515592515593
2910,Brazil,SoothingSoft Fabric Softener,Jul2004,1834,1834.0,0.0
2911,Brazil,SoothingSoft Fabric Softener,Aug2004,1654,1654.0,0.0
2912,Brazil,SoothingSoft Fabric Softener,Sep2004,1825,1825.0,0.0
2913,Brazil,SoothingSoft Fabric Softener,Oct2004,1962,1962.0,0.0
2914,Brazil,SoothingSoft Fabric Softener,Nov2004,1762,1762.0,0.0
2915,Brazil,SoothingSoft Fabric Softener,Dec2004,1765,1765.0,0.0
2916,Brazil,BrightBreeze Whitening Booster,Jan2004,889,889.0,0.0
2917,Brazil,BrightBreeze Whitening Booster,Feb2004,928,928.0,0.0
2918,Brazil,BrightBreeze Whitening Booster,Mar2004,864,298.0,370.7824074074074
2919,Brazil,BrightBreeze Whitening Booster,Apr2004,904,323.0,373.408185840708
2920,Brazil,BrightBreeze Whitening Booster,May2004,930,494.0,204.40430107526882
2921,Brazil,BrightBreeze Whitening Booster,Jun2004,986,294.0,485.6632860040568
2922,Brazil,BrightBreeze Whitening Booster,Jul2004,906,906.0,0.0
2923,Brazil,BrightBreeze Whitening Booster,Aug2004,887,279.0,416.7576099210823
2924,Brazil,BrightBreeze Whitening Booster,Sep2004,913,0.0,913.0
2925,Brazil,BrightBreeze Whitening Booster,Oct2004,936,936.0,0.0
2926,Brazil,BrightBreeze Whitening Booster,Nov2004,970,970.0,0.0
2927,Brazil,BrightBreeze Whitening Booster,Dec2004,869,0.0,869.0
2928,Brazil,DelicateDew Sensitive Wash,Jan2004,0,0.0,0.0
2929,Brazil,DelicateDew Sensitive Wash,Feb2004,0,0.0,0.0
2930,Brazil,DelicateDew Sensitive Wash,Mar2004,0,0.0,0.0
2931,Brazil,DelicateDew Sensitive Wash,Apr2004,0,0.0,0.0
2932,Brazil,DelicateDew Sensitive Wash,May2004,0,0.0,0.0
2933,Brazil,DelicateDew Sensitive Wash,Jun2004,0,0.0,0.0
2934,Brazil,DelicateDew Sensitive Wash,Jul2004,0,0.0,0.0
2935,Brazil,DelicateDew Sensitive Wash,Aug2004,0,0.0,0.0
2936,Brazil,DelicateDew Sensitive Wash,Sep2004,0,0.0,0.0
2937,Brazil,DelicateDew Sensitive Wash,Oct2004,0,0.0,0.0
2938,Brazil,DelicateDew Sensitive Wash,Nov2004,0,0.0,0.0
2939,Brazil,DelicateDew Sensitive Wash,Dec2004,0,0.0,0.0
2940,Brazil,SparklingClean All-Purpose Cleaner,Jan2004,613,178.0,308.6867862969005
2941,Brazil,SparklingClean All-Purpose Cleaner,Feb2004,590,590.0,0.0
2942,Brazil,SparklingClean All-Purpose Cleaner,Mar2004,609,328.0,129.6568144499179
2943,Brazil,SparklingClean All-Purpose Cleaner,Apr2004,604,604.0,0.0
2944,Brazil,SparklingClean All-Purpose Cleaner,May2004,592,592.0,0.0
2945,Brazil,SparklingClean All-Purpose Cleaner,Jun2004,638,468.0,45.29780564263323
2946,Brazil,SparklingClean All-Purpose Cleaner,Jul2004,598,598.0,0.0
2947,Brazil,SparklingClean All-Purpose Cleaner,Aug2004,612,305.0,154.0016339869281
2948,Brazil,SparklingClean All-Purpose Cleaner,Sep2004,597,141.0,348.30150753768845
2949,Brazil,SparklingClean All-Purpose Cleaner,Oct2004,621,354.0,114.79710144927536
2950,Brazil,SparklingClean All-Purpose Cleaner,Nov2004,557,557.0,0.0
2951,Brazil,SparklingClean All-Purpose Cleaner,Dec2004,570,570.0,0.0
2952,Brazil,FreshFold Fabric Refresher,Jan2004,697,0.0,697.0
2953,Brazil,FreshFold Fabric Refresher,Feb2004,626,0.0,626.0
2954,Brazil,FreshFold Fabric Refresher,Mar2004,669,0.0,669.0
2955,Brazil,FreshFold Fabric Refresher,Apr2004,684,0.0,684.0
2956,Brazil,FreshFold Fabric Refresher,May2004,613,0.0,613.0
2957,Brazil,FreshFold Fabric Refresher,Jun2004,680,0.0,680.0
2958,Brazil,FreshFold Fabric Refresher,Jul2004,624,0.0,624.0
2959,Brazil,FreshFold Fabric Refresher,Aug2004,669,0.0,669.0
2960,Brazil,FreshFold Fabric Refresher,Sep2004,659,0.0,659.0
2961,Brazil,FreshFold Fabric Refresher,Oct2004,654,0.0,654.0
2962,Brazil,FreshFold Fabric Refresher,Nov2004,674,0.0,674.0
2963,Brazil,FreshFold Fabric Refresher,Dec2004,639,0.0,639.0
2964,Brazil,RadiantRinse Color Protector,Jan2004,826,0.0,826.0
2965,Brazil,RadiantRinse Color Protector,Feb2004,833,0.0,833.0
2966,Brazil,RadiantRinse Color Protector,Mar2004,820,0.0,820.0
2967,Brazil,RadiantRinse Color Protector,Apr2004,769,0.0,769.0
